Cod_Loc,IdProvincia,IdDepartamento,Observaciones,Categor�a,Provincia,Departamento,Localidad,Nombre,Direcci�n,Piso,Cod_postal,Cod_area,Telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Fuente,Tipo_gestion,hora_apertura,hora_cierre
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Abre Club de Arte,Elpidio Gonz�lez 2764,s/d,s/d,s/d,s/d,sergiofuda@gmail.com,www.clubdearte.blogspot.com.ar,-34.60868000,-58.48111000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,22
82021310,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Rafaela,Academia de Artes,Chacabuco 153,s/d,2300,s/d,s/d,s/d,www.eaartes.com.ar,-31.25430000,-61.49393000,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,18,23
82119130,82,82119,,Salas de Teatro,Santa Fe,San Lorenzo,San Lorenzo,Actor Aldo Braga,Entre Rios 510,s/d,2200,3476,426766,culturasanlorenzo@yahoo.com.ar,www.sanlorenzo.gob.ar/teatro-actor-aldo-braga/,-32.74312500,-60.73263300,Precisa,Escena Santafesina / Relevamiento 2017,P�blico,17,21
30105060,30,30105,,Salas de Teatro,Entre R�os,Villaguay,Victoria,Agrupaci�n Cultural Victoria,Italia 474,s/d,3153,3436,421483,agrupacionculturalvictoria@hotmail.com,s/d,-32.62212900,-60.15600100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,22
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Alquimia,"Av Padre Claret 5033",s/d,5000,351,4818378,info@alquimiateatro.com.ar,www.alquimiateatro.com.ar,-31.35221000,-64.23718000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,23
06427010,06,06427,,Salas de Teatro,Buenos Aires,La Matanza,La Matanza,Aluperan Artes de Circo,Viamonte 160,s/d,1704,s/d,s/d,aluperan@live.com,s/d,-34.64415221,-58.55825928,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,19,23
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Amigos del Arte,3 de Febrero 755,s/d,2000,341,4403218,amigosdelarte@hotmail.com,s/d,-32.95347400,-60.63505100,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,17,21
38021060,38,38021,,Salas de Teatro,Jujuy,Dr. Manuel Belgrano,San Salvador de Jujuy,Anfiteatro Aire Libre,Plaza de  los Inmigrantes,s/d,4600,388,4032059,s/d,s/d,-24.19150700,-65.29383400,Precisa,UNJu / Relevamiento 2017,P�blico,17,22
82021310,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Rafaela,Anfiteatro Alfredo Williner,Sacripanti 1064,s/d,2300,3492,453175,centrocultural@rafaela.gob.ar,s/d,-31.26169000,-61.50130000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,19,23
50105210,50,50105,,Salas de Teatro,Mendoza,San Rafael,San Rafael,Anfiteatro Chacho Santa Cruz,Pellegrini 120,s/d,5600,s/d,s/d,s/d,s/d,-34.61428900,-68.33057500,Precisa,Argentores / Relevamiento 2017,P�blico,15,21
14091070,14,14091,,Salas de Teatro,C�rdoba,Punilla,Cosquin,Anfiteatro Cosquin,Sarmiento 589,s/d,5166,354,145044,info@aquicosquin.org,www.aquicosquin.org,-31.24353300,-64.46412400,Precisa,Argentores / Relevamiento 2017,P�blico,15,21
70028010,70,70028,,Salas de Teatro,San Juan,Capital,San Juan,Anfiteatro del Auditorio,Av. 25 de Mayo Y Urquiza,s/d,5400,s/d,s/d,s/d,s/d,-31.52932300,-68.54412600,Precisa,Argentores / Relevamiento 2017,P�blico,17,23
06581040,06,06581,,Salas de Teatro,Buenos Aires,Necochea,Necochea,Anfiteatro Del Parque,Parque Miguel Lillo,s/d,7630,s/d,s/d,s/d,s/d,-38.58777900,-58.75287500,Precisa,Argentores / Relevamiento 2017,P�blico,16,22
50007010,50,50007,,Salas de Teatro,Mendoza,Capital,Mendoza,Anfiteatro Frank Romero Day,Bajada del Cerro S/N,s/d,5500,261,4495800,s/d,s/d,-32.89187100,-68.89314600,Precisa,Argentores / Relevamiento 2017,P�blico,15,22
30028070,30,30028,,Salas de Teatro,Entre R�os,Federacion,Federaci�n,Anfiteatro Juancho Garcilazo,Juan Jose Paso y Los Claveles,s/d,3206,s/d,s/d,s/d,s/d,-30.98503600,-57.91984200,Precisa,Argentores / Relevamiento 2017,P�blico,15,23
18021020,18,18021,,Salas de Teatro,Corrientes,Capital,Corrientes,Anfiteatro Mario del T. Cocomarola,Av. Sarmiento 2650,s/d,3400,379,4477602,s/d,s/d,-27.49050900,-58.83101200,Precisa,Argentores / Relevamiento 2017,P�blico,15,23
06441030,06,06441,,Salas de Teatro,Buenos Aires,La Plata,La Plata,Anfiteatro Martin Fierro (Teatro del Lago),Nicol�s C�ccolo Paseo del Bosque,s/d,1900,221,4212660,s/d,www.ic.gba.gov.ar/comedia/salas_espacios.htm,-34.91092000,-57.93697000,Precisa,Argentores / Relevamiento 2017,P�blico,15,22
14126090,14,14126,,Salas de Teatro,C�rdoba,San Alberto,Mina Clavero,Anfiteatro Municipal,Las Artes y Calle Publica,s/d,5889,s/d,s/d,s/d,s/d,-31.71955900,-65.40490000,Precisa,Argentores / Relevamiento 2017,P�blico,18,22
14098230,14,14098,,Salas de Teatro,C�rdoba,Rio Cuarto,R�o Cuarto,Anfiteatro Municipal,Pasaje Hilario Fernandez 15,s/d,5800,358,s/d,s/d,s/d,-33.15432900,-64.35630100,Precisa,Argentores / Relevamiento 2017,P�blico,16,23
14091120,14,14091,,Salas de Teatro,C�rdoba,Punilla,La Falda ,Anfiteatro Municipal ,Avenida Espa�a y Carlos Gardel,s/d,5172,354,8423900,culturalafalda@gmail.com,www.turismolafalda.gov.ar,-31.09865000,-64.48385000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,17,23
14182010,14,14182,,Salas de Teatro,C�rdoba,Union,Aldea Santa Maria,Anfiteatro Municipal de Santa Mar�a de Punilla,San Martin 1909,s/d,2651,3541,481110,info@santamariadepunilla.gob.ar,s/d,-33.69726938,-62.91147630,Precisa,Argentores / Relevamiento 2017,P�blico,17,21
50091060,50,50091,,Salas de Teatro,Mendoza,San Carlos,San Carlos,Anfiteatro Municipal Neyu-Mapu,Av General San Martin,s/d,5569,s/d,s/d,s/d,s/d,-33.77683493,-69.04909061,Precisa,Argentores / Relevamiento 2017,P�blico,15,22
54091080,54,54091,,Salas de Teatro,Misiones,Obera,Ober�,Anfiteatro Parque de las Naciones,Ucrania 1050,s/d,3360,s/d,s/d,s/d,s/d,-27.49974900,-55.11049500,Precisa,Julia Barrandeguy / Relevamiento,P�blico,19,21
82021310,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Rafaela,Anfiteatro Parque de los Eucaliptus,Roque Saenz Pe�a y Avenida Mitre.,s/d,2300,s/d,s/d,s/d,s/d,-31.25175000,-61.47702000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,16,23
06553020,06,06553,,Salas de Teatro,Buenos Aires,Monte Hermoso,Monte Hermoso,Anfiteatro Peatonal Dorrego,Peatonal Dorrego Y Costanera,s/d,8153,s/d,s/d,s/d,s/d,-38.98885200,-61.28790800,Precisa,Argentores / Relevamiento 2017,P�blico,18,21
18084020,18,18084,,Salas de Teatro,Corrientes,Ituzaingo,Ituzaingo,Anfiteatro Salvador Sena,Bernardino Valle y Libertador.,s/d,3302,378,6425350,dirculturalitu@hotmail.com,www.ituzaingo.gob.ar,-27.57076130,-56.72469950,Precisa,Direccion de Cultura Municipalidad de Ituzaingo. / Relevamiento 2017,P�blico,18,22
50119060,50,50119,,Salas de Teatro,Mendoza,Tunuyan,Tunuy�n,Anfiteatro Tunuyan,Bertona y Bataglia,s/d,5560,s/d,s/d,s/d,s/d,-33.57504900,-69.90650000,Precisa,Argentores / Relevamiento 2017,P�blico,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Apacheta ,Pasco 623,s/d,1219,11,49415669,guillermocacace@yahoo.com.ar,www.apachetasalaestudio.blogspot.com.ar,-34.61643000,-58.39770800,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,18,23
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Apur,C�rdoba 2971,s/d,2000,s/d,s/d,s/d,www.apur.org.ar/web/index.php/mnu-salon-auditorium,-32.94191744,-60.66376690,Precisa,Alternativa Teatral / Relevamiento 2017,Privado,17,23
58035070,58,58035,,Salas de Teatro,Neuqu�n,Confluencia,Neuquen,Araca Teatro,Villegas 90,s/d,8300,299,4767595,araca_teatro@yahoo.com.ar,s/d,-38.95450314,-68.04795384,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,18,22
30084160,30,30084,,Salas de Teatro,Entre R�os,Parana,Paran�,Arand� Espacio de Arte,Racedo 289,s/d,3100,343,501 4697,aranduesp.arte@gmail.com,https://www.facebook.com/AranduEspaciodeArte/,-31.74275425,-60.53083484,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,15,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Archibrazo,Mario Bravo 441,s/d,s/d,11,48646412,archivazo@gmail.com,www.archibrazo.org,-34.60486000,-58.41687000,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,16,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Arlequino,Adolfo Alsina 1484,s/d,1088,11,43827775,teatro_arlequino@yahoo.com.ar,s/d,-34.61115000,-58.38723800,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,17,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Asociacion Amigos del Villa Luro,Ramon L. Falcon 5176,s/d,s/d,11,46834740,s/d,www.amigosdevillaluro.com.ar,-34.63885400,-58.50034200,Precisa,Relevamiento 2017,Privado,17,21
66028050,66,66028,,Salas de Teatro,Salta,Capital,Salta,Sala Mitad del Pasillo ,Alvarado 147,s/d,4400,387,4228911,rodielbirt@gmail.com,s/d,-24.79156500,-65.40333100,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,22
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Asociaci�n Cultural Israelita de C�rdoba -ACIC-,"Av Maip� 350",s/d,5000,351,4230210,acic@acic.org.ar,www.acicebras.wordpress.com,-31.41324054,-64.17819370,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,Privado,15,23
50007010,50,50007,,Salas de Teatro,Mendoza,Capital,Mendoza,Asociaci�n Ecumenica de Cuyo,San Lorenzo 478,s/d,5500,261,4254420,valechiavetta@hotmail.com,www.ecumenica.org.ar,-32.89279793,-68.84635125,Precisa,Programa Puntos de Cultura / Relevamiento,Privado,16,21
42105030,42,42105,,Salas de Teatro,La Pampa,Maraco,General Pico,Asociaci�n Espa�ola de Socorros Mutuos,Calle 13 n�951,s/d,6300,2302,421633,s/d,s/d,-35.65903800,-63.75478900,Precisa,Argentores / Relevamiento 2017,Privado,15,22
42007020,42,42007,,Salas de Teatro,La Pampa,Atreuco,Macachin,Asociaci�n Espa�ola Macach�n,J. Fratini 254,s/d,s/d,295,3452112,s/d,s/d,-37.13570597,-63.66608976,Precisa,Relevamiento 2017,Privado,17,23
14140330,14,14140,,Salas de Teatro,C�rdoba,San Justo,Porte�a,Asociaci�n Italiana Pr�ncipe Humberto,25 de Mayo 432,s/d,2415,356,4450222,s/d,s/d,-31.12000000,-62.69562000,Precisa,Argentores / Relevamiento 2017,Privado,19,22
06056010,06,06056,,Salas de Teatro,Buenos Aires,Bah�a Blanca,Bah�a Blanca,Asociaci�n Teatristas del Sur,Garibaldi 310,s/d,8000,291,4636572,s/d,www.teatristasdelsur.blogspot.com.ar,-38.72884400,-62.24704200,Precisa,Argentores / Relevamiento 2017,Privado,16,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Teatro Astral,"Av Corrientes 1639",s/d,1042,11,43745707,teatroastral@fibertel.com.ar,www.teatroastral.com.ar,-34.60428100,-58.38995200,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,18,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Astros,"Av Corrientes 746",s/d,1043,11,43255541,drbcastell@hotmail.com,www.teatroastros.com.ar,-34.60344700,-58.37730500,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,17,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Asturias,Sol�s 485,s/d,s/d,11,43835122,mariajose@mariajosepoblador.com,s/d,-34.61461377,-58.39048201,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,19,21
82063170,82,82063,,Salas de Teatro,Santa Fe,La Capital,Santa Fe,ATE Casa Espa�a Sala Mayor,Rivadavia 2871,s/d,3000,342,4566538,mariaeugebarac@yahoo.com.ar,www.ate.org/casaespana,-31.64303000,-60.70332000,Precisa,Escena Santafesina / Relevamiento 2017,Privado,19,21
06469080,06,06469,,Salas de Teatro,Buenos Aires,Lincoln,Lincoln,Ateneo Cultural Municipal,Drago  950,s/d,6070,s/d,s/d,s/d,s/d,-34.87035700,-61.52436200,Precisa,Argentores / Relevamiento 2017,P�blico,16,22
06420040,06,06420,,Salas de Teatro,Buenos Aires,La Costa,Santa Teresita,Atlantico Santa Teresita,Calle 41 258,s/d,7107,2246,528800,s/d,s/d,-36.54420400,-56.69160800,Precisa,Argentores / AADET / Relevamiento 2017,Privado,19,23
06357110,06,06357,,Salas de Teatro,Buenos Aires,General Pueyrredon,Mar del Plata,Atlas  Mar del Plata,Avenida Luro y Corrientes,s/d,7600,223,4943240,redaccion@multiteatro.com.ar,www.multiteatro.com.ar,-38.00016200,-57.54308300,Precisa,Relevamiento 2017,Privado,18,21
62042450,62,62042,,Salas de Teatro,R�o Negro,General Roca,General Roca,Auditorio ,Rivadavia 2263,s/d,8332,298,12680347,fcpatagonia@fcp.org.ar,www.fcp.org.ar,-39.02185104,-67.59679556,Precisa,Secretar�a de Cultura de R�o Negro / Relevamiento 2017,Privado,16,22
14042170,14,14042,,Salas de Teatro,C�rdoba,General San Martin,Villa Mar�a,Auditorio - Campus Universidad Villa Mar�a,Entre R�os 1431,s/d,5900,s/d,s/d,s/d,www.www.unvm.edu.ar/etiqueta/auditorio,-32.41064470,-63.23816300,Precisa,INT / Relevamiento 2017,P�blico,16,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Auditorio Amia ,Pasteur 633,7�,1028,11,49598800,cultura@amia.org.ar,s/d,-34.60185700,-58.39975700,Precisa,Argentores / Relevamiento 2017,Privado,16,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Auditorio Asociacion Italiana de Belgrano,Moldes  2155,s/d,1428,11,47862362,s/d,www.asociacionitaliana.com.ar,-34.56314600,-58.45990900,Precisa,Argentores / Relevamiento 2017,Privado,18,21
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Auditorio Ben Ami,Jean Jaures 746,s/d,1215,11,49610527,maschalom@ciudad.com.ar,www.auditoriobenami.blogspot.com.ar,-34.60160900,-58.40796500,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,15,22
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Auditorio Carlos Ortiz,"Av La Voz del Interior 6080",s/d,5000,s/d,s/d,s/d,s/d,-31.39893000,-64.18212900,Precisa,Argentores / Relevamiento 2017,Privado,19,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Auditorio Cendas,Bulnes 1350,s/d,1176,11,48623418,teatrocendas@yahoo.com.ar,www.cendas.com.ar,-34.59610100,-58.41688100,Precisa,Proteatro 2017 / Relevamiento 2017,Privado,19,23
82021360,82,82021,,Salas de Teatro,Santa Fe,Castellanos,Sunchales,Auditorio Centro Educativo Tecnol�gico,Ruta Nacional N�34 KM 262,s/d,s/d,3493,454542,infocet@atilra.org.ar,www.atilra.org.ar/centro-educativo-teclogico/atilra,-30.92990000,-61.54647000,Precisa,Escena Santafesina / Relevamiento 2017,Privado,18,23
30035030,30,30035,,Salas de Teatro,Entre R�os,Gualeguay,Federal,Auditorio Centro Municipal de Cultura,Belgrano Y 25 de Mayo,s/d,3180,345,4422100,s/d,s/d,-30.95222900,-58.78494500,Precisa,Gob. Pcia. Entre R�os,P�blico,18,22
50077040,50,50077,,Salas de Teatro,Mendoza,Malargue,Malargue,Auditorio Ctro.De Congreso Y Exposicion,Avenida San Martin 524,s/d,5613,s/d,s/d,s/d,s/d,-35.47142700,-69.58568700,Precisa,Argentores / Relevamiento 2017,Privado,15,23
14056080,14,14056,,Salas de Teatro,C�rdoba,Juarez Celman,General Deheza,Auditorio de la cooperativa el�ctrica,Entre R�os 147,s/d,s/d,358,4057000,kcalgaro@coopdeheza.com.ar,www.cgdweb.com.ar,-32.75898000,-63.78959000,Precisa,�rea Artes Esc�nicas de la Prov. de C�rdoba ,Privado,16,21
14091040,14,14091,,Salas de Teatro,C�rdoba,Punilla,Capilla del Monte,Auditorio de Radio Nacional C�rdoba -CCNK -,Santa Rosa 241,s/d,5184,354,4225663,s/d,www.radionacionalcba.com.ar,-31.41168600,-64.18598200,Precisa,Argentores / Relevamiento 2017,P�blico,15,21
50098100,50,50098,,Salas de Teatro,Mendoza,San Martin,San Mart�n,Auditorio del IESDYT N� 9-001 Gral. Jos� de San Mart�n,Chubut 82,s/d,5570,263,4420888,s/d,www.ens9001.mza.infd.edu.ar/sitio/,-33.07337000,-68.46601600,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,18,21
50021010,50,50021,,Salas de Teatro,Mendoza,Godoy Cruz,Godoy Cruz ,Auditorio del Parque Tematico,Joaqu�n V. y Cipolletti,s/d,5501,261,4225301,s/d,s/d,-32.93222400,-68.85880600,Precisa,Red de Ciudades Creativas / Relevamiento 2017,P�blico,19,22
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Auditorio Fundacion Astengo,Mitre 754,s/d,2000,341,4483068,s/d,www.fundacionastengo.org.ar,-32.94559800,-60.63944500,Precisa,Argentores / Relevamiento 2017,Privado,18,21
22105010,22,22105,,Salas de Teatro,Chaco,9 de Julio,Las Bre�as,Auditorio Inmigrantes,Av. Gral Jones 1130,s/d,3722,s/d,s/d,s/d,s/d,-26.95916600,-61.28020000,Precisa,Relevamiento 2017,Privado,15,23
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Auditorio Losada,"Av Corrientes 1551",s/d,1042,11,4373006,suredafernando@hotmail.com,s/d,-34.60415600,-58.38864700,Precisa,Plan Podesta 2020 / Relevamiento SINCA,Privado,19,21
14091040,14,14091,,Salas de Teatro,C�rdoba,Punilla,Capilla del Monte,Auditorio Luz y Fuerza Pcial - Agustin Tosco,Dean Funes 672,s/d,5184,354,s/d,s/d,s/d,-31.41327300,-64.19341000,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,Privado,16,22
14014010,14,14014,,Salas de Teatro,C�rdoba,Capital,Cordoba,Auditorio Luz y Fuerza Regional - Luis Gagliano,Jujuy 27,s/d,5000,s/d,s/d,andres_acha@hotmail.com,s/d,-31.41373000,-64.19063000,Precisa,Dir. Emprendimientos Creativos Ciudad de CBA ,Privado,15,22
58035070,58,58035,,Salas de Teatro,Neuqu�n,Confluencia,Neuquen,Auditorio MNBA,Mitre y Santa cruz,s/d,8300,299,4436268,mnbaneuquen@muninqn.gov.ar,www.mnbaneuquen.gov.ar,-38.95696900,-68.05356300,Precisa,Red de Ciudades Creativas / Relevamiento 2017,P�blico,18,23
14042070,14,14042,,Salas de Teatro,C�rdoba,General San Martin,La Palestina,Auditorio Municipal,Tom�s Borga 348,s/d,s/d,353,4887044,munilapalestina@hotmail.com,s/d,-32.61558848,-63.40923521,Localidad,�rea Artes Esc�nicas de la Prov. de C�rdoba ,P�blico,19,21
82049020,82,82049,,Salas de Teatro,Santa Fe,General Obligado,Avellaneda,Auditorio Municipal,Av. San Mart�n 830,s/d,1870,s/d,s/d,s/d,s/d,-29.11936598,-59.65925124,Localidad,INT / Relevamiento 2017,P�blico,16,22
14133200,14,14133,,Salas de Teatro,C�rdoba,San Javier,Villa Dolores,Auditorio Municipal,Avenida San Martin 602,s/d,s/d,s/d,s/d,s/d,s/d,-31.94974000,-65.18373000,Precisa,Relevamiento 2017,P�blico,16,23
82049180,82,82049,,Salas de Teatro,Santa Fe,General Obligado,Reconquista,Auditorio Municipal,San Mart�n 810,s/d,3560,3482,481200,centrocultural@trcnet.com.ar,s/d,-29.14577000,-59.64264000,Precisa,Escena Santafesina / Relevamiento 2017,P�blico,19,21
50119060,50,50119,,Salas de Teatro,Mendoza,Tunuyan,Tunuy�n,Auditorio Municipal de Tunuy�n Dr. Jorge Ra�l Silvano ,Alem 748,s/d,5560,261,6339762,s/d,s/d,-33.58221500,-69.01223300,Precisa,INT / Relevamiento 2017,P�blico,18,22
14161110,14,14161,,Salas de Teatro,C�rdoba,Tercero Arriba,Oliva,Auditorio Municipal Oliva,Belgrano 292,s/d,5980,3532,420045,s/d,s/d,-32.37797000,-63.57014400,Precisa,Argentores / Relevamiento 2017,P�blico,16,22
78021070,78,78021,,Salas de Teatro,Santa Cruz,Guer Aike,Rio Turbio,Auditorio Pancho Zapata,Av. de los Mineros 1260,s/d,s/d,s/d,s/d,s/d,s/d,-51.54051800,-72.34026400,Precisa,Relevamiento 2017,P�blico,16,21
82084270,82,82084,,Salas de Teatro,Santa Fe,Rosario,Rosario,Auditorio Radio Nacional,C�rdoba 1331,s/d,2000,s/d,s/d,s/d,www.jbproducciones.com.ar,-32.94586500,-60.64143200,Precisa,Argentores / AADET / Relevamiento 2017,P�blico,16,22
02000010,02,02000,,Salas de Teatro,Ciudad Aut�noma de Buenos Aires,Ciudad Aut�noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Auditorio San Rafael -C.Cult.San Rafael,Ramallo  2606,s/d,s/d,11,47029888,s/d,s/d,-34.54376100,-58.47486500,Precisa,Data Cultura /2021,P�blico,15,22
06035010,06,06035,,Salas de Teatro,Buenos Aires,Avellaneda,Avellaneda,Auditorio Sede Pi�eyro Universidad Nacional de Avellaneda,Mario Bravo e Isleta ,s/d,1870,s/d,s/d,s/d,www.undav.edu.ar,-34.66852000,-58.39811000,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,15,23
06490010,06,06490,,Salas de Teatro,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Auditorio Sur,Avenida Meeks 1080,s/d,1832,11,42924494,info@auditoriosur.com.ar,www.auditoriosur.com.ar,-34.77436000,-58.39744000,Precisa,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,Privado,19,21
06568010,06,06568,,Salas de Teatro,Buenos Aires,Moron,Mor�n,Auditorio Universidad de Mor�n,Cabildo 134,s/d,1708,11,56272000,comunicaciones@unimoron.edu.ar,www.teatroum.com,-34.64713700,-58.61976800,Precisa,Argentores / Relevamiento 2017,Privado,19,21
30015060,30,30015,,Salas de Teatro,Entre R�os,Concordia,Concordia,Auditorium,1 de Mayo Y Urquiza,s/d,3200,s/d,s/d,s/d,s/d,-31.39786600,-58.17736000,Precisa,Argentores / Relevamiento 2017,P�blico,16,22
54077070,54,54077,,Salas de Teatro,Misiones,Libertador Grl. San Martin,Ruiz de Montoya,Auditorium Instituto L�nea Cuchilla,Avenida Pastor Jorge B�schlin,s/d,3334,s/d,s/d,s/d,www.ilc.edu.ar,-26.96658828,-55.05758992,Localidad,Julia Barrandeguy / Relevamiento,Privado,17,21
58035070,58,58035,,Salas de Teatro,Neuqu�n,Confluencia,Neuquen,Aula Magna - Universidad del Comahue,Buenos Aires 400,s/d,8300,299,4490300,s/d,s/d,-38.95086000,-68.57519000,Precisa,Red de Ciudades Creativas / Relevamiento 2017,P�blico,17,21
06658010,06,06658,,Salas de Teatro,Buenos Aires,Quilmes,Quilmes,Biblioteca de la Universidad Nacional de Quilmes,Roque S�enz Pe�a 352,s/d,1876,s/d,s/d,s/d,s/d,-34.70624985,-58.27838081,Precisa,Alternativa Teatral / Relevamiento 2017,P�blico,18,21
